58,78,38
94,55,85
96,70,61
89,20,51
10,33,22
91,23,84
33,28,10
20,26,86
43,58,70
50,20,86
34,80,48
44,66,97
96,10,14
44,66,97
61,65,55
96,14,84
33,28,10
79,86,78
84,98,47
41,35,92
81,92,28
10,33,22
44,90,26
40,62,31
76,40,75
32,50,18
97,64,20
99,51,97
90,43,18
46,93,30
85,64,97
44,34,78
27,85,21
74,98,30
19,46,26
42,23,50
46,11,32
86,66,16
84,13,63
86,66,16
43,54,81
56,74,42
21,97,69
48,73,85
62,73,38
99,64,28
51,49,21
95,59,49
32,11,37
53,43,24
83,74,48
48,53,44
54,56,87
55,90,19
36,15,74
48,53,44
53,49,24
89,58,37
43,15,48
10,48,75
80,69,80
16,59,69
21,68,58
21,72,56
17,71,56
49,25,72
10,33,22
84,26,41
53,43,24
10,74,22
70,77,23
69,50,81
49,25,72
94,55,85
77,99,27
20,39,48
53,43,24
72,81,41
75,21,55
14,37,88
92,79,95
89,47,37
78,58,20
97,52,33
50,20,86
48,41,75
92,79,95
33,28,10
96,14,31
94,63,65
33,25,78
93,71,15
95,97,32
20,52,29
20,26,86
44,34,78
79,86,78
61,33,24
39,41,20
49,25,72
38,84,21
39,41,20
44,90,26
64,75,49
56,33,13
97,42,74
50,20,86
26,64,19
27,85,21
33,28,10
17,37,47
31,36,26
94,55,85
66,10,82
42,10,35
90,43,18
90,80,90
17,71,56
61,31,48
76,40,75
44,34,78
42,34,34
45,49,57
97,33,28
50,20,86
33,28,10
38,84,21
72,81,86
80,69,80
19,46,26
75,21,55
33,69,89
51,42,35
43,41,32
44,90,26
75,21,55
38,84,21
58,78,38
33,28,10
80,69,80
20,26,86
61,31,48
70,43,28
94,63,65
59,14,96
46,93,30
69,50,81
80,69,80
10,90,53
69,70,88
38,70,48
76,21,18
69,50,81
99,21,19
50,20,86
35,50,73
33,28,10
44,90,26
57,97,53
55,69,28
90,57,33
13,38,40
33,28,10
48,53,44
62,23,87
32,11,37
48,41,75
93,25,78
66,10,82
94,21,60
96,10,14
38,84,21
20,16,84
87,67,45
78,58,20
49,23,37
48,53,44
46,93,30
97,52,33
59,60,93
68,49,62
50,20,86
18,11,23
90,43,18
61,33,24
36,44,18
64,75,49
32,11,37
85,39,61
45,93,71
68,49,62
45,13,43
22,45,15
97,64,20
45,49,57
91,23,84
49,25,72
41,87,81
21,72,56
10,74,22
19,22,47
72,30,75
69,83,94
86,32,83
96,37,14
55,26,64
72,81,86
33,28,10
28,16,55
59,61,43
46,93,30
85,49,89
69,50,81
61,33,24
59,14,96
80,69,80
45,92,32
10,48,75
93,25,78
91,41,98
21,68,58
96,10,14
47,66,24
67,78,79
48,80,35
25,85,96
48,53,44
68,49,62
51,49,21
19,46,26
83,74,48
51,42,35
32,17,37
42,16,79
49,25,72
10,74,22
40,97,58
19,46,26
90,70,74
65,37,83
10,33,22
79,86,78
87,67,50
59,60,93
18,16,21
14,37,88
84,26,41
32,11,37
64,75,49
69,83,94
49,25,72
41,87,81
48,73,85
48,53,44
52,26,77
40,97,58
50,20,86
45,93,71
48,41,75
10,33,22
33,28,10
36,44,18
40,97,58
48,41,75
17,37,47
38,84,21
84,98,47
90,80,90
48,53,44
42,23,50
94,21,60
48,53,44
56,33,13
10,74,22
69,42,58
19,46,26
57,85,56
60,27,58
87,67,50
58,83,64
89,58,37
18,16,21
49,23,37
87,61,80
32,11,37
61,31,48
66,10,82
30,63,77
90,57,27
61,87,80
51,49,21
93,36,92
80,69,80
50,96,33
93,36,92
86,66,16
84,13,63
66,43,20
62,23,87
15,80,94
63,79,12
20,39,48
65,37,83
78,26,83
20,26,86
46,93,30
99,64,28
81,92,28
90,43,18
80,69,80
87,61,80
19,22,47
58,99,57
61,33,24
97,33,28
33,28,10
44,34,78
77,99,27
50,20,86
69,83,94
27,85,21
69,42,58
19,46,26
74,98,30
48,53,44
18,51,44
86,63,16
90,80,90
48,15,27
50,20,86
41,35,92
38,70,48
56,33,13
99,50,26
93,36,92
58,78,38
18,51,44
33,28,10
80,69,80
81,25,91
83,74,48
51,49,21
55,90,19
41,35,92
48,73,85
19,46,26
71,85,33
69,70,88
48,53,44
33,25,78
33,28,10
10,74,22
48,41,75
42,34,34
46,93,30
87,68,30
62,73,38
36,41,48
87,67,50
94,55,85
